3247,Антология машинного обучения. Важнейшие исследования в области ИИ за последние 60 лет,"История машинного обучения, от теоретических исследований 50-х годов до наших дней, в изложении ведущего мирового специалиста по изучению нейросетей и искусственного интеллекта Терренса Сейновски. Автор рассказывает обо всех ключевых исследованиях и событиях, повлиявших на развитие этой технологии, начиная с первых конгрессов, посвященных искусственному разуму, и заканчивая глубоким обучением и возможностями, которые оно предоставляет разработчикам ИИ.",https://t.me/it_boooks/3247
3246,Оцифруйся или умри. Как трансформировать компанию с помощью искусственного интеллекта и обойти конкурентов,"То, что сегодня происходит в бизнесе, сродни индустриальной революции начала 19-го века. Двести лет назад компании, не сумевшие перейти от ручного труда к машинному, были задавлены более расторопными конкурентами. Сейчас бизнес оказался перед аналогичным выбором: меняйся или умри. Внедряй искусственный интеллект или сдавай позиции. Эта книга - полноценный гид по цифровизации компаний самых разных уровней. Марко Янсити и Карим Лахани, профессоры MBA Гарвардской школы бизнеса, провели масштабное исследование на более чем 350 предприятиях, включая Amazon, Netflix, Walmart, Fidelity. На большом количестве кейсов авторы объясняют, как искусственный интеллект меняет концепцию компании, становится главным оружием в конкурентной борьбе, в считанные месяцы превращает скромный стартап в лидеры рынка, предъявляет к руководителям новые требования.",https://t.me/it_boooks/3246
3245,Clojure на производстве,"Это где скобочки и нет типов? На производстве? Всё верно. Книга расскажет о том, как строят боевые системы на этом языке: от простого к сложному, скобка за скобкой. До сих пор информацию о Clojure можно было найти только в книгах на английском и в отдельных статьях в интернете. Ситуация меняется: появилась книга о Clojure на русском, и это не перевод. Автор — программист, который зарабатывает этим языком. Это не очередное введение в Clojure. Вас ждут семь глав с акцентом на практику и неочевидные вещи, которых нет в учебных материалах. Вся книга — личный опыт автора. Код заимствован из настоящих проектов. Ожидается, что читатель знаком с Clojure или другим диалектом Лиспа. Чтобы лучше усвоить материал, желательно иметь опыт программирования. Для аудитории продвинутого уровня. Это книга о том, как применять Clojure в настоящих условиях: не сортировать списки в олимпиадных задачах, а поднимать веб-приложения, строить системы, писать тесты.",https://t.me/it_boooks/3245
3243,Разработка современных мобильных приложений для ОС Android,"Учебное пособие «Разработка современных мобильных приложений для ОС Android» представляет актуальный материал для продвинутого уровня разработки под Android, сопровождающийся примерами на двух языках программирования Kotlin и Java. Пособие охватывает базовые понятия о разработке на языке Kotlin, работу с сетью и базой данных с использованием современных библиотек, создание правильной архитектуры приложения, тестирование приложения и API.",https://t.me/it_boooks/3243
3239,Профессиональный бенчмарк,"Это исчерпывающее руководство поможет вам правильно разрабатывать бенчмарки, измерять ключевые метрики производительности приложений .NET и анализировать результаты.  В книге представлены десятки кейсов, проясняющих сложные аспекты бенчмаркинга. Ее изучение позволит вам избежать распространенных ошибок, проконтролировать точность измерений и повысить производительность своих программ.",https://t.me/it_boooks/3239
3237,Время быть Agile,"Выстроить адаптивную маркетинговую стратегию. Трансформировать учебную программу. Создать эффективную команду сотрудников. Всего этого можно быстро достичь, применяя Agile-подход. В ее книге вы найдете кейсы внедрения гибкого подхода в маркетинг, науку и образование, а также узнаете, как: - создавать гибридные команды в новом посткарантинном времени; - находить блестящих сотрудников, а не просто специалистов; - внедрять Agile в компании, не разрушив их; - завоевать доверие потребителей.",https://t.me/it_boooks/3237
3235,Система модулей Java,"Создать надёжное и безопасное приложение гораздо проще, если упаковать код в аккуратные блоки. Система модулей в Java представляет собой языковой стандарт для создания таких блоков. Теперь вы можете контролировать взаимодействия различных JAR и легко обнаруживать недостающие зависимости. Фундаментальные изменения архитектуры затронули ядро Java, начиная с версии 9. Все API ядра распространяются в виде модулей, а для библиотек, фреймворков и приложений аналогичный подход можно считать хорошей практикой и рекомендацией. Вы освоите наилучшие практики модульного проектирования, отладки приложения и его развертывания перед сдачей в продакшен. В этой книге - Архитектура модульного приложения Java. - Создание модулей: от исходников до JAR-файлов. - Миграция на версию Java с модулями. - Избавление от зависимостей и оттачивание API. - Обработка рефлексии и версионирование.",https://t.me/it_boooks/3235
3234,Arduino На пальцах,"В этой книжке - помогаторе даются краткие теоретические сведения, которые ни в коем случае не могут заменить многостраничные труды уважаемых авторов учебников и книг по электронике. Но зато этот текст написан доступно и увлекательно, поэтому может дополнить другие, более серьёзные работы. Данная книга является сборником материалов и написана для студентов, а так же для всех желающих с целью освоения аппаратной платформы Arduino и изучения основ электроники, схемотехники.",https://t.me/it_boooks/3234
3233,От ARPANET до INTERNET,"В определенном смысле мир Интернет - просто набор нулей и единиц с операциями, которые они выполняют. Но эти простые математические символы глубоко проникли в наше сознание, меняя реальность вокруг и нас вместе с ней. Начав свой путь с сетей связи, Интернет превратился в огромную информационную площадку, задающую вектор развития современной цифровой культуры. В книге освещены вопросы развития Всемирной паутины и Интернета и их влияния на социум. Прослежена эволюция от первой компьютерной сети на основе пакетной коммутации, где все данные, передаваемые между машинами, разбивались на небольшие блоки, до мира онлайн-игр и виртуальной реальности. Количество пользователей Интернета непрерывно растет, неуклонно меняет многое из того, что означает быть членом современного общества. Это мощная сила, которую нельзя игнорировать, вот почему необходимо знать ее историю и потенциал развития.",https://t.me/it_boooks/3233
3232,Ревьюирование программных модулей,"Представлено развернутое описание задач и методов моделирования и анализа программных продуктов. Описаны методы организации работы в команде разработчиков, а также механизмы и контроль внесения изменений в код. Рассмотрены вопросы организации ревьюирования и анализ инструментальных средств ревьюирования. Описаны различные современные среды разработки и типовые инструменты и методы анализа программных проектов. Приведены эталоны и методы проверки корректности, а также основные метрики. После каждой главы приведены практические задания, которые помогают закрепить изученный теоретический материал и на практике осуществить ревьюирование кода.",https://t.me/it_boooks/3232
3230,"Все о SCRUM. Изучение, разработка, интеграция","Одна из самых понятных и исчерпывающих книг-руководств по внедрению Scrum на производстве. В ней вы найдете целый пласт полезной и уникальной прикладной информации, с помощью которой без труда освоите эту востребованную методологию Agile и незамедлительно сможете применить ее на практике. Книга будет исключительно полезна читателям, выступающим в роли Product Owner или Scrum мастер, но и те, кто пока лишь интересуется Scrum, найдут в ней много нового. Клод Обри, известный французский энтузиаст Agile и пионер Scrum, рассматривает в своей книге такие вопросы, как: - Работа команды — люди, их роли и взаимодействие в экосистеме. - Бэклог — его структура и доработка. - Составляющие спринта — планирование, схватка, демо, ретро. - Прелюдия — краеугольный камень успешного старта работы. - Полезные дополнения к Scrum — планирование, индикаторы, инструменты, инженерия. - Пути внедрения Scrum в организации.",https://t.me/it_boooks/3230
3229,Глубокое обучение с подкреплением теория и практика на языке Python,"Глубокое обучение с подкреплением (глубокое RL) сочетает в себе два подхода к машинному обучению. В ходе такого обучения виртуальные агенты учатся решать последовательные задачи о принятии решений. За последнее десятилетие было много неординарных достижений в этой области — от однопользовательских и многопользовательских игр, таких как го и видеоигры Atari и Dota 2, до робототехники. Эта книга — введение в DL с подкреплением, уникально комбинирующее теорию и практику. Авторы начинают повествование с базовых сведений, затем подробно объясняют теорию алгоритмов глубокого RL, демонстрируют их реализации на примере библиотеки SLM Lab и напоследок описывают практические аспекты использования глубокого RL. Руководство идеально подойдет как для студентов, изучающих компьютерные науки, так и для разработчиков ПО, которые знакомы с основными принципами машинного обучения и знают Python.",https://t.me/it_boooks/3229
3228,Великий Китайский Файрвол,"Представьте, что вы оказались в мире без интернета. Некуда загрузить фотографию, не с кем поделиться смешной картинкой, негде быстро получить нужную информацию. Кажется, что сегодня такое практически невозможно, но иногда это результат единственного решения и нескольких нажатий на кнопку. Интернет начинался как развиваемый энтузиастами островок свободы, но с тех пор им научились управлять — как государства, так и крупные корпорации. Фраза ""интернет помнит все"" обрела второй смысл — контент стал подконтролен, иллюзия анонимности исчезла, а любое неосторожное сообщение может создать массу трудностей автору. Книга рассказывает о том, как Китай первым в мире научился управлять интернетом и как другие страны перенимали его опыт.",https://t.me/it_boooks/3228
3227,Большая книга проектов Python,"Вы уже освоили основы синтаксиса Python и готовы программировать? Отточите свои навыки на самых интересных задачах — графике, играх, анимации, расчетах и многом другом. Вы можете экспериментировать, добавляя к готовым проектам собственные детали. В 256 строк кода поместится всё — «винтажная» экранная заставка, забег улиток на скорость, рекламный заголовок-приманка, вращающаяся спираль ДНК и так далее. Добавьте к этому пару строк своего кода, и вы сможете делиться собственными уникальными проектами в интернете",https://t.me/it_boooks/3227
3226,Python и DevOps: Ключ к автоматизации Linux,"За последнее десятилетие технологии сильно изменились. Данные стали хитом, облака — вездесущими, и всем организациям понадобилась автоматизация. В ходе таких преобразований Python оказался одним из самых популярных языков программирования. Это практическое руководство научит вас использовать Python для повседневных задач администрирования Linux с помощью наиболее удобных утилит DevOps, включая Docker, Kubernetes и Terraform.",https://t.me/it_boooks/3226
3224,Изучаем C# через разработку игр на Unity. 5-е издание,"Изучение C# через разработку игр на Unity - популярный способ ускоренного освоения мощного и универсального ЯП, используемого для решения прикладных задач в широком спектре предметных областей. Эта книга дает вам возможность с нуля изучить C# без зубодробительных терминов и непонятной логики программирования, причем процесс изучения сопровождается созданием простой игры на Unity. В 5м издании изложены последние версии всех современных функций C# на примерах из игрового движка Unity, а также добавлена новая глава о промежуточных типах коллекций. Вы начнете с основ программирования и языка C#, узнаете основные концепции программирования на С#, включая переменные, классы и объектно-ориентированное программирование. Освоив программирование на C#, переключитесь непосредственно на разработку игр на Unity и узнаете, как написать сценарий простой игры на C#. ",https://t.me/it_boooks/3224
3223,MS Excel и VBA для моделирования различных задач,"Книга является практическим руководством по моделированию задач с использованием приложения MS Excel и VBA. Пособие предназначено для школьников, студентов и преподавателей, которые хотят быть знакомы с MS Excel и VBA ""на Вы"" и научиться моделированию, разработке моделей, алгоритмов и программ, а также приложений с формами. Прочитав эту книгу, Вы научитесь использовать возможности MS Excel и VBA, о которых ранее не знали.",https://t.me/it_boooks/3223
3222,Отзывчивый дизайн на HTML5 и CSS3 для любых устройств. 3-е изд.,"Вы фуллстек-разработчик, которому нужно развивать навыки фронтенд-разработки? Или фронтенд-разработчик, ищущий качественный обзор современных возможностей HTML и CSS? А может, вы создаете свой веб-сайт и хотите сделать его отзывчивым? Тогда, эта книга вам просто необходима! Теперь отзывчивый дизайн — это не новая технология, а стандарт разработки на HTML5 и CSS3. Неформальный и открытый стиль автора позволяет быстро освоить все возможности современного веб-дизайна. Вы получите практические знания о SVG, разметке HTML, создании потрясающей эстетики и эффектов с помощью CSS, переходах, преобразованиях и анимациях и многом другом. Если же вы опытный веб-игрок, то смело переходите к новым темам — гридам (CSS Grid layout) или вариативным шрифтам. К концу книги вы не только получите полное представление об отзывчивом веб-дизайне и возможностях последних версий HTML5 и CSS",https://t.me/it_boooks/3222
3220,"Самоучитель ""Уроки по С++"" (и ""Бонус"")","C++ широко используется для разработки программного обеспечения, являясь одним из самых популярных языков программирования. С его помощью создают операционные системы, разнообразные прикладные программы, драйверы устройств, игры и пр. ""Самоучитель по С++"" включает в себя ""Уроки по С++"". ""Бонус"" включает в себя ""Пошаговое создание игры на С++/MFC"" и ""Практические задания по С++""",https://t.me/it_boooks/3220
3219,Хард & софт. Как создавался российский рынок информационных технологий,"В 90е годы в России изменилось практически все: возникла рыночная экономика, разительно изменялись отрасли. Автор этой книги стоял у истоков российского ИТ-рынка и до сих пор остается ведущим специалистом в этой отрасли. Поработав в отечественных и западных компаниях – Hewlett-Packard, Verysell, «Партия», Oracle, Dell, – он получил бесценный опыт управления, смог адаптировать практики американских и европейских коллег к российским реалиям и разработал собственные подходы и стратегии в менеджменте. Многие принятые им решения позволили IT-компаниям под его руководством пережить нестабильное время и завоевать значительную долю рынка. «Хард & софт» – автобиографичная книга о становлении IT бизнеса в России; о компаниях и людях, заложивших фундамент для развития IT-рынка, и об управленческих навыках, которые прошли проверку кризисами 90х и остаются актуальными для современных руководителей.",https://t.me/it_boooks/3219
3217,Думай как программист: креативный подход к созданию кода. С++ версия,"При помощи этой книги любой программист, особенно начинающий, может усовершенствовать свои навыки программирования. Автор разработал собственную программу, позволяющую получить навыки креативного решения разнообразных задач. Эти навыки необходимы в первую очередь тем, кто хочет создавать собственный код и действительно понимать и чувствовать основы программирования. Живой язык, множество примеров на языке С++ и уникальное авторское видение сделают чтение этой книги настоящим удовольствием.",https://t.me/it_boooks/3217
3216,Программирование в Erlang,"Эта книга познакомит вас с Erlang, языком программирования, который идеально подходит для создания параллельных отказоустойчивых приложений, предназначенных для работы в режиме реального времени. С появлением многоядерных процессоров, предоставляющих новые средства масштабирования распараллеленных приложений, Erlang становится все более популярным. Независимо от уровня предварительной подготовки, вы сможете научиться написанию сложных параллельных приложений. Книга написана лидерами международного сообщества Erlang. В ней вы найдете подробное описание правильно построенных списков, рекурсии, отладки, сетевого и параллельного программирования, а также многих других аспектов синтаксиса и семантики языка Erlang.",https://t.me/it_boooks/3216
3215,"Google BigQuery. Всё о хранилищах данных, аналитике и машинном обучении","Вас пугает необходимость обрабатывать петабайтные наборы данных? Познакомьтесь с Google BigQuery, — системой хранения информации, которая может консолидировать данные по всему предприятию, облегчает интерактивный анализ и позволяет реализовать задачи ML. Теперь вы можете эффективно хранить, запрашивать, получать и изучать данные в одной удобной среде. Авторы научат вас работать в современном хранилище данных, используя все возможности масштабируемого, безсерверного публичного облака. С этой книгой вы: - Погрузитесь во внутреннее устройство BigQuery - Изучите всё, что поддерживает Big Query - Оптимизируете запросы и реализуете схемы повышения производительности или снижения затрат - Узнаете о GIS, time travel, DDL / DML, пользовательских функциях и сценариях SQL - Решите множество задач ML - Узнаете, как защитить данные, отслеживать работу и авторизовать пользователей.",https://t.me/it_boooks/3215
3214,Python для детей и родителей. 2-е издание,"Второе издание любимого многими родителями и детьми самоучителя. Программирование - одна из самых востребованных профессий в наше время, и она останется таковой в ближайшем будущем. Научите своих детей программировать уже сейчас с помощью этой книги! В книге представлен язык Python, один из самых популярных и простых. Вы найдете здесь много упражнений - полезных, интересных и забавных, поэтому ваш ребенок не заскучает. Материал написан доступно и просто, поэтому ему не составит труда освоить азы программирования.",https://t.me/it_boooks/3214
3213,Проблемы безопасности Интернета вещей,"Излагаются основные сведения об Интернете вещей, приведены основные определения, описана структура Интернета вещей. Основное внимание уделено проблемам безопасности Интернета вещей. Предназначено для магистрантов, обучающихся по специальности 09.04.02 Информационные системы и технологии по программе «Информационная безопасность в кредитно-финансовой сфере», изучающих дисциплину «Защищенные информационные системы», а также будет полезно для студентов направления подготовки 10.05.01 Компьютерная безопасность и 10.03.01 Информационная безопасность, изучающих дисциплины «Компьютерные сети», «Вычислительные сети», и других направлений.",https://t.me/it_boooks/3213
3212,О криптографии всерьез,"В данном практическом руководстве по современному шифрованию анализируются фундаментальные математические идеи, лежащие в основе криптографии. Рассказывается о шифровании с аутентификацией, безопасной случайности, функциях хеширования, блочных шифрах и методах криптографии с открытым ключом, в частности RSA и криптографии на эллиптических кривых. Каждая глава содержит обсуждение типичных ошибок реализации с примерами из практики и подробное описание возможных проблем, сопровождаемое рекомендациями по их устранению. Независимо от того, занимаетесь вы разработкой профессионально или только начинаете знакомство с предметом, в этой книге вы найдете полный обзор современной криптографии и ее приложений.",https://t.me/it_boooks/3212
3211,Анализ сетей (графов) в среде R. Руководство пользователя (+file),"До недавнего времени для проведения анализа сетей требовалось специализированное программное обеспечение. Однако недавно инструменты для этого появились в среде статистического программирования R. Помимо того, что методы анализа сетей стали доступны более широкому кругу специалистов по статистике, пакет R предоставил исследователям обширные возможности по управлению данными, графической визуализации и статистическому моделированию. Книга является руководством пользователя по анализу сетей в среде R. Она концентрируется на четырех основных задачах, с которыми обычно сталкивается специалист в этой области: управление сетевыми данными, визуализация сети, описание сети и моделирование сети. Все примеры сопровождаются программным кодом на языке R. Издание служит отличным справочным ресурсом для изучения науки о сетях.",https://t.me/it_boooks/3211
3210,Постигая Agile,"Эта книга рассказывает о самых популярных agile-подходах – Scrum, XP (экстремальное программирование), Lean (бережливое программирование) и Канбан. Она познакомит вас с методами, работающими в повседневной жизни, а также с базовыми ценностями и принципами, которые помогут вашей команде полностью изменить свой подход к работе над проектами. Вы начнете лучше разбираться в конкретных agile-подходах и сможете сразу внедрить их на практике. А главное, вы поймете, как превратить группу сотрудников, добавляющих в свою работу Agile, в настоящую команду, которая действительно улучшает способ создания продукта и добивается выдающихся результатов.",https://t.me/it_boooks/3210
3209,Основы Arduino + code,"Перевод книги ""Beginning Arduino"". С самого начала книги вы сразу же погрузитесь в создание простого проекта. Оттуда вы будете работать в общей сложности над 50 проектами, пока не станете уверенными и опытными в разработке Arduino. Я считаю, что лучший способ чему-либо научиться - это учиться на ходу и заниматься практикой. Книга работает так: первый проект знакомит с основными понятиями программирования Arduino и электроники. Каждый последующий проект основан на предыдущих проектах. К тому времени, когда вы завершите все 50 проектов, вы будете уверенны и опытны в создании собственных проектов. Вы сможете адаптировать свои новые навыки и знания, чтобы подключить к Arduino что угодно и создавать отличные проекты для развлечения или облегчения своей жизни.",https://t.me/it_boooks/3209
3207,Разработка игры в Unity. С нуля и до реализации,"Это руководство по разработке игры, в котором шаг за шагом описывается процесс ее создания с применением C# и среды разработки Unity. Материал книги составлен таким образом, что практически каждый ваш шаг будет сопровождать скриншот с понятным описанием последовательности действий. Вы научитесь создавать игровые объекты и описывать логику их работы, создавать элементы ландшафта, настраивать камеру, игровые сцены, графический интерфейс, спецэффекты и звуковые эффекты. Материал практикума завершается публикацией игры на открытой онлайн платформе. После каждой главы в книге даны рекомендации по возможным модификациям игры таким образом, чтобы она получилась не похожей на ту, которую создаем мы. Издание предназначено для тех кто только знакомится с основной разработки игры в Unity. Неважно, как давно вы знакомы с Unity, это руководство, под силу выполнить любому человеку с базовыми навыками работы на компьютере.",https://t.me/it_boooks/3207
3206,Искусство WebAssembly,"WebAssembly – это быстрая компактная межплатформенная технология, которая оптимизирует производительность ресурсоемких веб-приложений и программ. В книге подробно рассматриваются принципы ее работы; показано, в каких случаях можно ее использовать, а в каких делать этого не стоит, и как создавать и развертывать приложения на основе WebAssembly. Вначале вы узнаете, как оптимизировать и компилировать низкоуровневый код, отлаживать и оценивать WebAssembly, а также представлять код в удобном для прочтения текстовом формате WebAssembly Text (WAT). Затем вы сможете создать программу обнаружения столкновений на базе браузера, поработать с технологиями рендеринга в браузере для создания графики и анимации, а также выяснить, как Web-Assembly взаимодействует с другими языками программирования. Эта книга поможет вам разобраться в основах мощной технологии WebAssembly и повысить производительность ваших веб-приложений.",https://t.me/it_boooks/3206
3205,Как на самом деле работают компьютеры,"Эта книга по экосистеме персонального компьютера: от оперативной памяти, тактовых сигналов и машинного кода до языков программирования, операционных систем и интернета. Но вы не просто изучите теорию – вы сможете проверить свои знания с помощью упражнений, а также выполните 41 проект для закрепления пройденного. Подробные схемы и рисунки в книге помогают прояснить технические сложности. Создавайте цифровые схемы, сделайте игру-угадайку, переводите десятичные числа в двоичные, изучайте использование виртуальной памяти, пробуйте «мыслить как компьютер», выполняя программу в уме, шаг за шагом!",https://t.me/it_boooks/3205
3204,Безопасный DevOps. Эффективная эксплуатация систем.,"Книга основана на уникальном опыте автора и предлагает важнейшие стратегические решения для  защиты веб-приложений от атак, предотвращения попыток вторжения. Вы увидите, как обеспечить надежность при автоматизированном тестировании, непрерывной поставке и ключевых DevOps-пpoцeccax.  Научитесь выявлять, оценивать и устранять уязвимости, существующие в вашем приложении. Автор поможет ориентироваться в облачных конфигурациях, а также применять популярные средства автоматизации.",https://t.me/it_boooks/3204
3203,C/C++ в задачах и примерах. 3-е издание,"Сборник примеров и задач для самостоятельного решения по программированию на языке C/C++ охватывает практически все разделы начального курса программирования: от задач консольного ввода/вывода, использования циклов и операций с массивами до работы со строками, файлами и объектами. Примеры представлены в виде хорошо документированных исходных текстов программ. Книга содержит справочник - описание основных типов данных, операторов и наиболее часто используемых функций. Адресована студентам, школьникам старших классов и всем тем, кто изучает программирование в учебном заведении или самостоятельно. В третьем издании добавлены и обновлены примеры.",https://t.me/it_boooks/3203
